2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - use device 0
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - gt_file_or_folder: /mnt/f/data/xianjin_data/ane_seg
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - pred_file_or_folder: /home/ubuntu/codes/MyMedicalZoo/output/XJTsN/refined
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - mask or probability distribution: mask
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - Begin to scan gt_folder_or_file /mnt/f/data/xianjin_data/ane_seg...
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - Begin to scan pred_folder_or_file /home/ubuntu/codes/MyMedicalZoo/output/XJTsN/refined...
2022-02-11 15:25:44 [MainThread] INFO [StudyEvaluater] - instance number: 563. start evaluating...
2022-02-11 15:26:07 [MainThread] INFO [StudyEvaluater] - (1 in 563) XJTr0000:	ap: 0.4933	auc: 0.6399	precision: 0.8468	recall: 0.2798	sensitivity: 0.2798	specificity: 1.0000	dsc: 0.4206	hd95: 17.7465	tp: 785	fp: 142	fn: 2021	tn: 46134396	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:05:12 [MainThread] INFO [StudyEvaluater] - (63 in 563) XJTr0062:	ap: 0.3663	auc: 0.7624	precision: 0.4702	recall: 0.5248	sensitivity: 0.5248	specificity: 1.0000	dsc: 0.4960	hd95: 48.3433	tp: 1144	fp: 1289	fn: 1036	tn: 106426995	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 16:06:04 [MainThread] INFO [StudyEvaluater] - (64 in 563) XJTr0063:	ap: 0.6245	auc: 0.9604	precision: 0.7886	recall: 0.9208	sensitivity: 0.9208	specificity: 1.0000	dsc: 0.8496	hd95: 0.7071	tp: 802	fp: 215	fn: 69	tn: 106429378	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 16:06:56 [MainThread] INFO [StudyEvaluater] - (65 in 563) XJTr0064:	ap: 0.2360	auc: 0.7931	precision: 0.1788	recall: 0.5863	sensitivity: 0.5863	specificity: 1.0000	dsc: 0.2740	hd95: 95.8177	tp: 703	fp: 3229	fn: 496	tn: 106688180	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:07:49 [MainThread] INFO [StudyEvaluater] - (66 in 563) XJTr0065:	ap: 0.5862	auc: 0.8825	precision: 0.7899	recall: 0.7651	sensitivity: 0.7651	specificity: 1.0000	dsc: 0.7773	hd95: 26.3979	tp: 2071	fp: 551	fn: 636	tn: 106689350	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:08:01 [MainThread] INFO [StudyEvaluater] - (67 in 563) XJTr0066:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 212	tn: 106692396	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 16:08:52 [MainThread] INFO [StudyEvaluater] - (68 in 563) XJTr0067:	ap: 0.2509	auc: 0.6936	precision: 0.3082	recall: 0.3872	sensitivity: 0.3872	specificity: 1.0000	dsc: 0.3432	hd95: 77.9439	tp: 266	fp: 597	fn: 421	tn: 106953468	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:09:44 [MainThread] INFO [StudyEvaluater] - (69 in 563) XJTr0068:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 12.6841	tp: 0	fp: 103	fn: 643	tn: 107478294	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:10:37 [MainThread] INFO [StudyEvaluater] - (70 in 563) XJTr0069:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 135.7639	tp: 0	fp: 60	fn: 1148	tn: 107477832	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:11:31 [MainThread] INFO [StudyEvaluater] - (71 in 563) XJTr0070:	ap: 0.5283	auc: 0.7978	precision: 0.7587	recall: 0.5957	sensitivity: 0.5957	specificity: 1.0000	dsc: 0.6674	hd95: 28.1129	tp: 3744	fp: 1191	fn: 2541	tn: 107733708	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 16:12:24 [MainThread] INFO [StudyEvaluater] - (72 in 563) XJTr0071:	ap: 0.6926	auc: 0.9355	precision: 0.9497	recall: 0.8709	sensitivity: 0.8709	specificity: 1.0000	dsc: 0.9086	hd95: 0.7071	tp: 6742	fp: 357	fn: 999	tn: 107995230	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 16:13:18 [MainThread] INFO [StudyEvaluater] - (73 in 563) XJTr0072:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 67.6687	tp: 0	fp: 314	fn: 1977	tn: 108001037	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 4	per_target_fn: 1
2022-02-11 16:13:30 [MainThread] INFO [StudyEvaluater] - (74 in 563) XJTr0073:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 333	tn: 108002995	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 16:14:22 [MainThread] INFO [StudyEvaluater] - (75 in 563) XJTr0074:	ap: 0.4048	auc: 0.9868	precision: 0.3227	recall: 0.9737	sensitivity: 0.9737	specificity: 1.0000	dsc: 0.4847	hd95: 1.8028	tp: 111	fp: 233	fn: 3	tn: 108265125	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 16:15:15 [MainThread] INFO [StudyEvaluater] - (76 in 563) XJTr0075:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 22.8057	tp: 0	fp: 144	fn: 407	tn: 108264921	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:16:09 [MainThread] INFO [StudyEvaluater] - (77 in 563) XJTr0076:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 26.0432	tp: 0	fp: 114	fn: 1378	tn: 108788268	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 16:17:02 [MainThread] INFO [StudyEvaluater] - (78 in 563) XJTr0077:	ap: 0.0724	auc: 0.5312	precision: 0.1135	recall: 0.0624	sensitivity: 0.0624	specificity: 1.0000	dsc: 0.0805	hd95: 59.1819	tp: 121	fp: 945	fn: 1818	tn: 108786876	per_target_precision: 0.5000	per_target_recall: 0.3333	per_target_tp: 1	per_target_fp: 1	per_target_fn: 2
2022-02-11 16:17:56 [MainThread] INFO [StudyEvaluater] - (79 in 563) XJTr0078:	ap: 0.4981	auc: 0.7787	precision: 0.7174	recall: 0.5574	sensitivity: 0.5574	specificity: 1.0000	dsc: 0.6274	hd95: 55.7253	tp: 165	fp: 65	fn: 131	tn: 109051543	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:18:49 [MainThread] INFO [StudyEvaluater] - (80 in 563) XJTr0079:	ap: 0.6316	auc: 0.8395	precision: 0.9236	recall: 0.6791	sensitivity: 0.6791	specificity: 1.0000	dsc: 0.7827	hd95: 1.1180	tp: 1149	fp: 95	fn: 543	tn: 109312261	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 16:19:44 [MainThread] INFO [StudyEvaluater] - (81 in 563) XJTr0080:	ap: 0.4265	auc: 0.8529	precision: 0.5001	recall: 0.7059	sensitivity: 0.7059	specificity: 1.0000	dsc: 0.5855	hd95: 18.0624	tp: 1764	fp: 1763	fn: 735	tn: 109309786	per_target_precision: 0.2000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 4	per_target_fn: 0
2022-02-11 16:20:37 [MainThread] INFO [StudyEvaluater] - (82 in 563) XJTr0081:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 51.9747	tp: 0	fp: 262	fn: 1200	tn: 109312586	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:21:32 [MainThread] INFO [StudyEvaluater] - (83 in 563) XJTr0082:	ap: 0.5123	auc: 0.8288	precision: 0.6958	recall: 0.6576	sensitivity: 0.6576	specificity: 1.0000	dsc: 0.6762	hd95: 33.4253	tp: 1773	fp: 775	fn: 923	tn: 109572721	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:22:25 [MainThread] INFO [StudyEvaluater] - (84 in 563) XJTr0083:	ap: 0.1962	auc: 0.7018	precision: 0.1906	recall: 0.4036	sensitivity: 0.4036	specificity: 1.0000	dsc: 0.2589	hd95: 68.2056	tp: 113	fp: 480	fn: 167	tn: 109575432	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 16:23:20 [MainThread] INFO [StudyEvaluater] - (85 in 563) XJTr0084:	ap: 0.2752	auc: 0.5648	precision: 0.4856	recall: 0.1296	sensitivity: 0.1296	specificity: 1.0000	dsc: 0.2046	hd95: 34.0147	tp: 860	fp: 911	fn: 5774	tn: 109568647	per_target_precision: 0.5000	per_target_recall: 0.6667	per_target_tp: 2	per_target_fp: 2	per_target_fn: 1
2022-02-11 16:24:13 [MainThread] INFO [StudyEvaluater] - (86 in 563) XJTr0085:	ap: 0.3118	auc: 0.7859	precision: 0.3377	recall: 0.5717	sensitivity: 0.5717	specificity: 1.0000	dsc: 0.4246	hd95: 45.2782	tp: 255	fp: 500	fn: 191	tn: 109837390	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:24:26 [MainThread] INFO [StudyEvaluater] - (87 in 563) XJTr0086:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 708	tn: 109837628	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 3
2022-02-11 16:25:20 [MainThread] INFO [StudyEvaluater] - (88 in 563) XJTr0087:	ap: 0.4952	auc: 0.7230	precision: 0.7674	recall: 0.4459	sensitivity: 0.4459	specificity: 1.0000	dsc: 0.5641	hd95: 90.2585	tp: 330	fp: 100	fn: 410	tn: 110361784	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:26:13 [MainThread] INFO [StudyEvaluater] - (89 in 563) XJTr0088:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 40.4463	tp: 0	fp: 47	fn: 1013	tn: 110623708	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:27:09 [MainThread] INFO [StudyEvaluater] - (90 in 563) XJTr0089:	ap: 0.3958	auc: 0.8841	precision: 0.4075	recall: 0.7682	sensitivity: 0.7682	specificity: 1.0000	dsc: 0.5325	hd95: 101.4272	tp: 1945	fp: 2828	fn: 587	tn: 110881552	per_target_precision: 0.2000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 4	per_target_fn: 0
2022-02-11 16:28:03 [MainThread] INFO [StudyEvaluater] - (91 in 563) XJTr0090:	ap: 0.6220	auc: 0.7737	precision: 0.9703	recall: 0.5474	sensitivity: 0.5474	specificity: 1.0000	dsc: 0.7000	hd95: 2.5495	tp: 2221	fp: 68	fn: 1836	tn: 110882787	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 16:28:57 [MainThread] INFO [StudyEvaluater] - (92 in 563) XJTr0091:	ap: 0.5266	auc: 0.8096	precision: 0.7436	recall: 0.6192	sensitivity: 0.6192	specificity: 1.0000	dsc: 0.6758	hd95: 55.5529	tp: 322	fp: 111	fn: 198	tn: 110886281	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:29:51 [MainThread] INFO [StudyEvaluater] - (93 in 563) XJTr0092:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 120.3025	tp: 0	fp: 695	fn: 71	tn: 111148290	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 16:30:46 [MainThread] INFO [StudyEvaluater] - (94 in 563) XJTr0093:	ap: 0.2920	auc: 0.9246	precision: 0.1593	recall: 0.8492	sensitivity: 0.8492	specificity: 1.0000	dsc: 0.2683	hd95: 4.7552	tp: 152	fp: 802	fn: 27	tn: 111672363	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 16:31:39 [MainThread] INFO [StudyEvaluater] - (95 in 563) XJTr0094:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 23.7726	tp: 0	fp: 62	fn: 311	tn: 111935115	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:32:34 [MainThread] INFO [StudyEvaluater] - (96 in 563) XJTr0095:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 48.7243	tp: 0	fp: 802	fn: 419	tn: 111934267	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 2
2022-02-11 16:33:29 [MainThread] INFO [StudyEvaluater] - (97 in 563) XJTr0096:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 59.7034	tp: 0	fp: 194	fn: 7214	tn: 112190224	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 16:34:24 [MainThread] INFO [StudyEvaluater] - (98 in 563) XJTr0097:	ap: 0.5503	auc: 0.7139	precision: 0.8866	recall: 0.4278	sensitivity: 0.4278	specificity: 1.0000	dsc: 0.5771	hd95: 2.4747	tp: 391	fp: 50	fn: 523	tn: 112458812	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 16:35:21 [MainThread] INFO [StudyEvaluater] - (99 in 563) XJTr0098:	ap: 0.6116	auc: 0.7524	precision: 0.9707	recall: 0.5047	sensitivity: 0.5047	specificity: 1.0000	dsc: 0.6641	hd95: 4.5000	tp: 4744	fp: 143	fn: 4655	tn: 112712378	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 16:36:16 [MainThread] INFO [StudyEvaluater] - (100 in 563) XJTr0099:	ap: 0.2992	auc: 0.7500	precision: 0.3483	recall: 0.5000	sensitivity: 0.5000	specificity: 1.0000	dsc: 0.4106	hd95: 44.6462	tp: 62	fp: 116	fn: 62	tn: 113770256	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 16:37:13 [MainThread] INFO [StudyEvaluater] - (101 in 563) XJTr0100:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 50.5178	tp: 0	fp: 1433	fn: 843	tn: 113768220	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 6	per_target_fn: 2
2022-02-11 16:38:10 [MainThread] INFO [StudyEvaluater] - (102 in 563) XJTr0101:	ap: 0.6322	auc: 0.9182	precision: 0.8462	recall: 0.8365	sensitivity: 0.8365	specificity: 1.0000	dsc: 0.8413	hd95: 1.8028	tp: 3136	fp: 570	fn: 613	tn: 114290465	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:39:06 [MainThread] INFO [StudyEvaluater] - (103 in 563) XJTr0102:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 16.0359	tp: 0	fp: 261	fn: 521	tn: 114294002	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:40:02 [MainThread] INFO [StudyEvaluater] - (104 in 563) XJTr0103:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 88.4732	tp: 0	fp: 995	fn: 356	tn: 115079865	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 5	per_target_fn: 1
2022-02-11 16:40:58 [MainThread] INFO [StudyEvaluater] - (105 in 563) XJTr0104:	ap: 0.6424	auc: 0.9036	precision: 0.8812	recall: 0.8072	sensitivity: 0.8072	specificity: 1.0000	dsc: 0.8425	hd95: 0.7071	tp: 1038	fp: 140	fn: 248	tn: 115079790	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 16:41:56 [MainThread] INFO [StudyEvaluater] - (106 in 563) XJTr0105:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 36.0902	tp: 0	fp: 652	fn: 602	tn: 115079962	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 16:42:53 [MainThread] INFO [StudyEvaluater] - (107 in 563) XJTr0106:	ap: 0.5787	auc: 0.9467	precision: 0.7106	recall: 0.8935	sensitivity: 0.8935	specificity: 1.0000	dsc: 0.7916	hd95: 45.9257	tp: 302	fp: 123	fn: 36	tn: 115605043	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 16:43:06 [MainThread] INFO [StudyEvaluater] - (108 in 563) XJTr0107:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 671	tn: 115866977	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 16:44:02 [MainThread] INFO [StudyEvaluater] - (109 in 563) XJTr0108:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 16.7906	tp: 0	fp: 76	fn: 279	tn: 116391581	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:44:16 [MainThread] INFO [StudyEvaluater] - (110 in 563) XJTr0109:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 288	tn: 116653792	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 16:45:16 [MainThread] INFO [StudyEvaluater] - (111 in 563) XJTr0110:	ap: 0.3135	auc: 0.7579	precision: 0.3690	recall: 0.5159	sensitivity: 0.5159	specificity: 1.0000	dsc: 0.4303	hd95: 160.6096	tp: 1836	fp: 3139	fn: 1723	tn: 116647382	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 16:46:13 [MainThread] INFO [StudyEvaluater] - (112 in 563) XJTr0111:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 48.5090	tp: 0	fp: 1164	fn: 1074	tn: 116913986	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 16:47:11 [MainThread] INFO [StudyEvaluater] - (113 in 563) XJTr0112:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 43.4698	tp: 0	fp: 603	fn: 323	tn: 117177442	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 16:48:11 [MainThread] INFO [StudyEvaluater] - (114 in 563) XJTr0113:	ap: 0.5908	auc: 0.9579	precision: 0.7238	recall: 0.9157	sensitivity: 0.9157	specificity: 1.0000	dsc: 0.8085	hd95: 85.1971	tp: 5532	fp: 2111	fn: 509	tn: 117432360	per_target_precision: 0.1667	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 5	per_target_fn: 0
2022-02-11 16:48:24 [MainThread] INFO [StudyEvaluater] - (115 in 563) XJTr0114:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 76	tn: 117440436	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 16:48:37 [MainThread] INFO [StudyEvaluater] - (116 in 563) XJTr0115:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 424	tn: 117702232	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 16:48:51 [MainThread] INFO [StudyEvaluater] - (117 in 563) XJTr0116:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 177	tn: 117702479	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 16:49:48 [MainThread] INFO [StudyEvaluater] - (118 in 563) XJTr0117:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 61.5746	tp: 0	fp: 140	fn: 346	tn: 117964314	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:50:46 [MainThread] INFO [StudyEvaluater] - (119 in 563) XJTr0118:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 44.0037	tp: 0	fp: 81	fn: 277	tn: 118226586	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:51:46 [MainThread] INFO [StudyEvaluater] - (120 in 563) XJTr0119:	ap: 0.2236	auc: 0.8475	precision: 0.0998	recall: 0.6949	sensitivity: 0.6949	specificity: 1.0000	dsc: 0.1746	hd95: 76.3405	tp: 123	fp: 1109	fn: 54	tn: 118487802	per_target_precision: 0.2000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 4	per_target_fn: 0
2022-02-11 16:52:44 [MainThread] INFO [StudyEvaluater] - (121 in 563) XJTr0120:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 80.7650	tp: 0	fp: 1750	fn: 146	tn: 118749336	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 4	per_target_fn: 1
2022-02-11 16:53:45 [MainThread] INFO [StudyEvaluater] - (122 in 563) XJTr0121:	ap: 0.5217	auc: 0.5836	precision: 0.9598	recall: 0.1672	sensitivity: 0.1672	specificity: 1.0000	dsc: 0.2848	hd95: 8.1548	tp: 10512	fp: 440	fn: 52353	tn: 118687927	per_target_precision: 0.5000	per_target_recall: 0.5000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:54:42 [MainThread] INFO [StudyEvaluater] - (123 in 563) XJTr0122:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 122.2429	tp: 0	fp: 85	fn: 111	tn: 119013180	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:54:56 [MainThread] INFO [StudyEvaluater] - (124 in 563) XJTr0123:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 898	tn: 119274622	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 16:55:55 [MainThread] INFO [StudyEvaluater] - (125 in 563) XJTr0124:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 31.3249	tp: 0	fp: 63	fn: 1329	tn: 119536272	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 16:56:54 [MainThread] INFO [StudyEvaluater] - (126 in 563) XJTr0125:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 93.2867	tp: 0	fp: 35	fn: 1692	tn: 120060225	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
